x,y,walls
23,26,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
24,26,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
25,26,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
26,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
27,26,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
28,26,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
29,26,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
30,26,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
31,26,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
32,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
33,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
34,26,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
35,26,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
36,26,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
37,26,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
38,26,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
39,26,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
40,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
41,26,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
42,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
43,26,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
44,26,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
45,26,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
46,26,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
47,26,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,27,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
1,27,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
2,27,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
3,27,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
4,27,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
5,27,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
6,27,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
7,27,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
8,27,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
9,27,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
10,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
11,27,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
12,27,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
13,27,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
14,27,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
15,27,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
16,27,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
17,27,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
18,27,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
19,27,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
20,27,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
21,27,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
22,27,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
23,27,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
24,27,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
25,27,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
26,27,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
27,27,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
28,27,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
29,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
30,27,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
31,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
32,27,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
33,27,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
34,27,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
35,27,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
36,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
37,27,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
38,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
39,27,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
40,27,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
41,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
42,27,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
43,27,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
44,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
45,27,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
46,27,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
47,27,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,28,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
1,28,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
2,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
3,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
4,28,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
5,28,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
6,28,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
7,28,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
8,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
9,28,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
10,28,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
11,28,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
12,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
13,28,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
14,28,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
15,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
16,28,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
17,28,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
18,28,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
19,28,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
20,28,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
21,28,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
22,28,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
23,28,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
24,28,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
25,28,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
26,28,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
27,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
28,28,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
29,28,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
30,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
31,28,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
32,28,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
33,28,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
34,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
35,28,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
36,28,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
37,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
38,28,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
39,28,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
40,28,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
41,28,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
42,28,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
43,28,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
44,28,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
45,28,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
46,28,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
47,28,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
0,29,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
1,29,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
2,29,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
3,29,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
4,29,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
5,29,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
6,29,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
7,29,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
8,29,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
9,29,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
10,29,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
11,29,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
12,29,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
13,29,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
14,29,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
15,29,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
16,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
17,29,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
18,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
19,29,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
20,29,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
21,29,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
22,29,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
23,29,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
24,29,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
25,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
26,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
27,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
28,29,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
29,29,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
30,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
31,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
32,29,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
33,29,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
34,29,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
35,29,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
36,29,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
37,29,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
38,29,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
39,29,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
40,29,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
41,29,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
42,29,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
43,29,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
44,29,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
45,29,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
46,29,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
47,29,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
1,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
2,30,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
3,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
4,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
5,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
6,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
7,30,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
8,30,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
9,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
10,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
11,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
12,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
13,30,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
14,30,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
15,30,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
16,30,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
17,30,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
18,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
19,30,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
20,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
21,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
22,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
23,30,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
24,30,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
25,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
26,30,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
27,30,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
28,30,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
29,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
30,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
31,30,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
32,30,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
33,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
34,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
35,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
36,30,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
37,30,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
38,30,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
39,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
40,30,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
41,30,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
42,30,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
43,30,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
44,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
45,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
46,30,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
47,30,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
1,31,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
2,31,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
3,31,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
4,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
5,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
6,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
7,31,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
8,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
9,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
10,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
11,31,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
12,31,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
13,31,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
14,31,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
15,31,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
16,31,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
17,31,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
18,31,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
19,31,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
20,31,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
21,31,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
22,31,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
23,31,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
24,31,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
25,31,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
26,31,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
27,31,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
28,31,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
29,31,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
30,31,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
31,31,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
32,31,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
33,31,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
34,31,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
35,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
36,31,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
37,31,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
38,31,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
39,31,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
40,31,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
41,31,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
42,31,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
43,31,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
44,31,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
45,31,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
46,31,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
47,31,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,32,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
1,32,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
2,32,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
3,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
4,32,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
5,32,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
6,32,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
7,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
8,32,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
9,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
10,32,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
11,32,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
12,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
13,32,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
14,32,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
15,32,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
16,32,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
17,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
18,32,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
19,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
20,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
21,32,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
22,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
23,32,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
24,32,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
25,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
26,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
27,32,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
28,32,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
29,32,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
30,32,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
31,32,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
32,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
33,32,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
34,32,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
35,32,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
36,32,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
37,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
38,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
39,32,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
40,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
41,32,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
42,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
43,32,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
44,32,"{'top': True, 'right': False, 'bottom': True, 'left': True}"
45,32,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
46,32,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
47,32,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
0,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
1,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
2,33,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
3,33,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
4,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
5,33,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
6,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
7,33,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
8,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
9,33,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
10,33,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
11,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
12,33,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
13,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
14,33,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
15,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
16,33,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
17,33,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
18,33,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
19,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
20,33,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
21,33,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
22,33,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
23,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
24,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
25,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
26,33,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
27,33,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
28,33,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
29,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
30,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
31,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
32,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
33,33,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
34,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
35,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
36,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
37,33,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
38,33,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
39,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
40,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
41,33,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
42,33,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
43,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
44,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
45,33,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
46,33,"{'top': True, 'right': False, 'bottom': False, 'left': False}"
47,33,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
0,34,"{'top': False, 'right': False, 'bottom': False, 'left': True}"
1,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
2,34,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
3,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
4,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
5,34,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
6,34,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
7,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
8,34,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
9,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
10,34,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
11,34,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
12,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
13,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
14,34,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
15,34,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
16,34,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
17,34,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
18,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
19,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
20,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
21,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
22,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
23,34,"{'top': False, 'right': True, 'bottom': False, 'left': False}"
24,34,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
25,34,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
26,34,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
27,34,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
28,34,"{'top': True, 'right': True, 'bottom': False, 'left': False}"
29,34,"{'top': False, 'right': True, 'bottom': True, 'left': True}"
30,34,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
31,34,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
32,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
33,34,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
34,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
35,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
36,34,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
37,34,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
38,34,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
39,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
40,34,"{'top': True, 'right': True, 'bottom': False, 'left': True}"
41,34,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
42,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
43,34,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
44,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
45,34,"{'top': True, 'right': False, 'bottom': False, 'left': True}"
46,34,"{'top': False, 'right': True, 'bottom': True, 'left': False}"
47,34,"{'top': False, 'right': True, 'bottom': False, 'left': True}"
0,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
1,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
2,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
3,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
4,35,"{'top': True, 'right': True, 'bottom': True, 'left': False}"
5,35,"{'top': False, 'right': False, 'bottom': True, 'left': True}"
6,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
7,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
8,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
9,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
10,35,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
11,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
12,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
13,35,"{'top': True, 'right': False, 'bottom': True, 'left': False}"
14,35,"{'top': False, 'right': False, 'bottom': True, 'left': False}"
